Initialization Started
Proportional gain (x1000): 0
Homing results, inbound: -172997, outbound: 23611
Starting mode 0
status, rpm, act_vel, enc_pos, in_trig, out_trig, s_time, f_time, o_vol, o_curr, couple, therm1, therm2, therm3, wheel_rpm, wheel_count, estop
7, 3454, 0, -118453, 1, 0, 55296, 55302, 24, 0, 210.00, 47.79, 45.11, 46.80, 2106, 18663, 0
7, 3417, 0, -116983, 1, 0, 55319, 55325, 24, 0, 210.00, 47.79, 45.11, 46.80, 2357, 18664, 0
7, 3455, 0, -115947, 1, 0, 55335, 55341, 24, 0, 210.00, 47.67, 44.99, 46.80, 1178, 18664, 0
7, 3453, 0, -114889, 1, 0, 55351, 55357, 24, 0, 210.00, 47.67, 44.99, 46.92, 2464, 18665, 0
0, 3431, -17, -113801, 0, 0, 55367, 55375, 24, 6039555, 210.00, 47.67, 45.11, 46.80, 1232, 18665, 0
0, 3451, -18, -114677, 0, 0, 55378, 55385, 23, 0, 209.35, 47.67, 45.11, 46.80, 616, 18665, 0
0, 3581, -19, -117215, 0, 0, 55396, 55404, 23, 0, 210.00, 47.67, 44.99, 46.92, 200308, 18785, 0
7, 3625, 0, -119793, 1, 0, 55417, 55423, 24, 0, 209.35, 47.67, 44.99, 46.80, 100154, 18785, 0
7, 3559, 0, -122041, 1, 0, 55433, 55439, 24, 0, 210.00, 47.67, 44.99, 46.80, 51952, 18786, 0
7, 3515, 0, -124627, 1, 0, 55455, 55461, 24, 0, 209.35, 47.67, 44.99, 46.80, 27339, 18787, 0
7, 3504, 0, -126080, 1, 0, 55471, 55477, 24, 0, 210.00, 47.67, 44.99, 46.80, 13669, 18787, 0
7, 3478, 0, -127162, 1, 0, 55487, 55493, 24, 0, 209.35, 47.67, 44.99, 46.80, 8709, 18788, 0
7, 3481, 0, -127946, 1, 0, 55505, 55511, 24, 0, 210.00, 47.67, 45.11, 46.80, 4354, 18788, 0
7, 3466, 0, -128227, 1, 0, 55521, 55527, 24, 0, 209.35, 47.67, 45.11, 46.80, 4052, 18789, 0
7, 3437, 0, -128158, 1, 0, 55537, 55543, 24, 0, 210.00, 47.67, 44.99, 46.80, 2026, 18789, 0
7, 3423, 0, -127915, 1, 0, 55553, 55559, 24, 0, 209.35, 47.67, 45.11, 46.80, 1013, 18789, 0
7, 3416, 0, -127413, 1, 0, 55573, 55579, 24, 0, 209.35, 47.67, 45.11, 46.80, 2006, 18790, 0
7, 3429, 0, -126652, 1, 0, 55593, 55600, 24, 0, 209.35, 47.92, 44.99, 46.80, 2503, 18791, 0
7, 3360, 0, -125622, 1, 0, 55616, 55622, 24, 0, 210.00, 47.79, 45.11, 46.80, 1251, 18791, 0
7, 3363, 0, -124739, 1, 0, 55632, 55638, 24, 0, 210.00, 47.67, 44.99, 46.80, 2500, 18792, 0
7, 3407, 0, -123800, 1, 0, 55648, 55654, 24, 0, 210.00, 47.67, 44.99, 46.80, 1250, 18792, 0
7, 3408, 0, -122762, 1, 0, 55664, 55670, 24, 0, 209.35, 47.79, 45.11, 46.80, 2500, 18793, 0
7, 3442, 0, -121418, 1, 0, 55684, 55691, 24, 0, 210.00, 47.67, 44.99, 46.80, 1250, 18793, 0
7, 3411, 0, -119786, 1, 0, 55707, 55713, 24, 0, 210.00, 47.67, 45.11, 46.80, 1929, 18794, 0
7, 3452, 0, -118620, 1, 0, 55723, 55729, 24, 0, 209.35, 47.67, 45.11, 46.80, 964, 18794, 0
7, 3430, 0, -117452, 1, 0, 55739, 55745, 24, 0, 210.00, 47.67, 45.11, 46.80, 2357, 18795, 0
7, 3476, 0, -116101, 1, 0, 55757, 55764, 24, 0, 210.00, 47.79, 44.99, 46.80, 1178, 18795, 0
7, 3485, 0, -114921, 1, 0, 55773, 55780, 24, 0, 210.00, 47.67, 44.99, 46.80, 2464, 18796, 0
0, 3387, -17, -113731, 0, 0, 55790, 55798, 24, 4624665, 210.00, 47.67, 45.11, 46.80, 1232, 18796, 0
7, 3516, 0, -116808, 1, 0, 55813, 55820, 24, 0, 210.00, 47.67, 45.11, 46.80, 58007, 18840, 0
7, 3462, 0, -119449, 1, 0, 55829, 55835, 24, 0, 210.00, 47.67, 45.11, 46.80, 30878, 18841, 0
7, 3478, 0, -121843, 1, 0, 55845, 55851, 24, 0, 209.35, 47.67, 45.11, 46.92, 15439, 18841, 0
7, 3422, 0, -123844, 1, 0, 55861, 55867, 24, 0, 210.00, 47.67, 44.99, 46.80, 7719, 18841, 0
7, 3464, 0, -126038, 1, 0, 55882, 55888, 24, 0, 210.00, 47.67, 45.11, 46.80, 5288, 18842, 0
7, 3436, 0, -127619, 1, 0, 55905, 55911, 24, 0, 210.00, 47.67, 45.11, 46.80, 3948, 18843, 0
7, 3513, 0, -128275, 1, 0, 55920, 55927, 24, 0, 210.00, 47.79, 45.11, 46.80, 1974, 18843, 0
7, 3418, 0, -128482, 1, 0, 55936, 55942, 24, 0, 209.35, 47.79, 45.11, 46.80, 2862, 18844, 0
7, 3392, 0, -128392, 1, 0, 55952, 55958, 24, 0, 210.00, 47.67, 45.11, 46.80, 1431, 18844, 0
7, 3383, 0, -127950, 1, 0, 55972, 55978, 24, 0, 210.00, 47.67, 45.11, 46.80, 2215, 18845, 0
7, 3441, 0, -127477, 1, 0, 55987, 55994, 24, 0, 209.35, 47.67, 45.11, 46.92, 1107, 18845, 0
7, 3366, 0, -126640, 1, 0, 56010, 56016, 24, 0, 210.00, 47.67, 45.11, 46.80, 1858, 18846, 0
7, 3366, 0, -125909, 1, 0, 56026, 56032, 24, 0, 210.00, 47.79, 45.11, 46.80, 929, 18846, 0
7, 3366, 0, -125069, 1, 0, 56042, 56048, 24, 0, 210.00, 47.67, 45.11, 46.92, 2339, 18847, 0
7, 3345, 0, -124162, 1, 0, 56058, 56064, 24, 0, 210.00, 47.67, 45.11, 46.80, 1169, 18847, 0
7, 3428, 0, -122892, 1, 0, 56078, 56084, 24, 0, 210.00, 47.54, 45.11, 46.80, 2084, 18848, 0
7, 3434, 0, -121357, 1, 0, 56100, 56107, 24, 0, 209.35, 47.67, 45.11, 46.80, 2406, 18849, 0
7, 3421, 0, -120212, 1, 0, 56116, 56123, 24, 0, 210.00, 47.67, 44.99, 46.80, 1203, 18849, 0
7, 3436, 0, -118990, 1, 0, 56132, 56139, 24, 0, 210.00, 47.67, 45.11, 46.80, 2476, 18850, 0
7, 3444, 0, -117764, 1, 0, 56148, 56155, 24, 0, 210.00, 47.67, 45.11, 46.80, 1238, 18850, 0
7, 3361, 0, -116172, 1, 0, 56169, 56175, 24, 0, 210.00, 47.79, 45.11, 46.68, 2047, 18851, 0
7, 3402, 0, -114584, 1, 0, 56189, 56195, 24, 0, 210.00, 47.67, 45.11, 46.80, 1023, 18851, 0
0, 3435, -17, -112743, 0, 0, 56212, 56219, 24, 4497979, 210.00, 47.67, 45.11, 46.80, 1816, 18852, 0
0, 3502, -18, -114918, 0, 0, 56229, 56237, 24, 0, 210.00, 47.67, 44.41, 46.80, 908, 18852, 0
7, 3486, 0, -116063, 1, 0, 56240, 56246, 24, 0, 210.00, 47.67, 45.11, 46.80, 404090, 19000, 0
7, 3508, 0, -118058, 1, 0, 56257, 56264, 24, 0, 210.00, 47.67, 45.11, 46.80, 202045, 19000, 0
7, 3501, 0, -119604, 1, 0, 56273, 56280, 24, 0, 210.00, 47.79, 45.11, 46.68, 102897, 19001, 0
7, 3419, 0, -121092, 1, 0, 56292, 56298, 24, 0, 210.00, 47.67, 44.99, 46.80, 51448, 19001, 0
7, 3440, 0, -122494, 1, 0, 56318, 56324, 24, 0, 210.00, 47.67, 45.11, 46.80, 26878, 19002, 0
7, 3458, 0, -123085, 1, 0, 56338, 56344, 24, 0, 210.00, 47.67, 45.11, 46.92, 14939, 19003, 0
7, 3451, 0, -123148, 1, 0, 56358, 56365, 24, 0, 210.00, 47.67, 45.11, 46.80, 7469, 19003, 0
7, 3447, 0, -122855, 1, 0, 56378, 56385, 24, 0, 210.00, 47.79, 44.99, 46.80, 5234, 19004, 0
7, 3428, 0, -122390, 1, 0, 56398, 56405, 24, 0, 210.00, 47.67, 45.11, 46.80, 2617, 19004, 0
7, 3403, 0, -121624, 1, 0, 56421, 56427, 24, 0, 210.00, 47.67, 45.11, 46.92, 2613, 19005, 0
7, 3406, 0, -121021, 1, 0, 56437, 56443, 24, 0, 210.00, 47.67, 45.11, 46.80, 1306, 19005, 0
7, 3407, 0, -120344, 1, 0, 56453, 56459, 24, 0, 210.00, 47.79, 45.11, 46.92, 2528, 19006, 0
7, 3451, 0, -119622, 1, 0, 56469, 56475, 24, 0, 210.00, 47.67, 45.11, 46.92, 1264, 19006, 0
7, 3447, 0, -118638, 1, 0, 56489, 56496, 24, 0, 210.00, 47.67, 45.11, 46.92, 2132, 19007, 0
7, 3413, 0, -117483, 1, 0, 56512, 56518, 24, 0, 210.00, 47.79, 45.11, 46.80, 2370, 19008, 0
7, 3453, 0, -116623, 1, 0, 56528, 56534, 24, 0, 210.00, 47.67, 45.11, 46.80, 1185, 19008, 0
7, 3452, 0, -115770, 1, 0, 56544, 56550, 24, 0, 210.00, 47.67, 45.11, 46.80, 2467, 19009, 0
7, 3506, 0, -114789, 1, 0, 56562, 56569, 24, 0, 210.00, 47.67, 44.99, 46.80, 1233, 19009, 0
0, 3457, -18, -113881, 0, 0, 56578, 56586, 24, 4133803, 210.00, 47.79, 45.11, 45.71, 2491, 19010, 0
0, 3433, -17, -114947, 0, 0, 56589, 56597, 24, 0, 210.00, 47.67, 45.11, 46.80, 1245, 19010, 0
7, 3648, 0, -117460, 1, 0, 56610, 56617, 24, 0, 210.00, 47.67, 45.11, 46.80, 622, 19010, 0
7, 3511, 0, -120031, 1, 0, 56630, 56637, 24, 0, 210.00, 47.67, 45.11, 46.80, 43811, 19039, 0
7, 3379, 0, -122154, 1, 0, 56651, 56657, 24, 0, 210.00, 47.79, 45.11, 46.80, 23334, 19040, 0
7, 3377, 0, -123882, 1, 0, 56671, 56677, 24, 0, 210.00, 47.79, 45.11, 46.80, 11667, 19040, 0
7, 3376, 0, -125105, 1, 0, 56691, 56697, 24, 0, 210.00, 47.67, 45.11, 46.80, 7333, 19041, 0
7, 3318, 0, -125955, 1, 0, 56714, 56720, 24, 0, 210.00, 47.67, 45.11, 46.92, 3666, 19041, 0
7, 3257, 0, -126187, 1, 0, 56730, 56736, 24, 0, 210.00, 47.79, 45.11, 46.80, 3708, 19042, 0
7, 3333, 0, -126233, 1, 0, 56745, 56752, 24, 0, 210.00, 47.67, 45.11, 46.80, 1854, 19042, 0
7, 3264, 0, -126190, 1, 0, 56761, 56767, 24, 0, 210.00, 47.79, 45.11, 46.80, 2802, 19043, 0
7, 3205, 0, -126037, 1, 0, 56787, 56793, 24, 0, 210.00, 47.79, 45.11, 46.80, 2554, 19044, 0
7, 3171, 0, -125727, 1, 0, 56807, 56813, 24, 0, 210.00, 47.79, 45.11, 46.80, 1277, 19044, 0
7, 3197, 0, -125308, 1, 0, 56829, 56835, 24, 0, 210.00, 47.79, 45.11, 46.80, 2002, 19045, 0
7, 3175, 0, -124980, 1, 0, 56845, 56851, 24, 0, 210.00, 47.67, 45.11, 46.92, 1001, 19045, 0
7, 3164, 0, -124573, 1, 0, 56861, 56867, 24, 0, 209.35, 47.79, 45.11, 46.80, 2375, 19046, 0
7, 3116, 0, -124192, 1, 0, 56877, 56883, 24, 0, 210.00, 47.67, 45.11, 46.92, 1187, 19046, 0
7, 3126, 0, -123626, 1, 0, 56897, 56904, 24, 0, 210.00, 47.67, 45.11, 46.80, 2093, 19047, 0
7, 3024, 0, -123054, 1, 0, 56918, 56924, 24, 0, 210.00, 47.67, 45.23, 46.80, 1046, 19047, 0
7, 3092, 0, -122336, 1, 0, 56940, 56946, 24, 0, 210.00, 47.79, 45.11, 46.80, 1887, 19048, 0
7, 3037, 0, -121828, 1, 0, 56956, 56962, 24, 0, 210.00, 47.79, 45.11, 46.80, 943, 19048, 0
7, 3031, 0, -121304, 1, 0, 56972, 56978, 24, 0, 210.00, 47.79, 45.11, 46.80, 2346, 19049, 0
7, 3028, 0, -120795, 1, 0, 56988, 56994, 24, 0, 210.00, 47.67, 45.11, 46.80, 1173, 19049, 0
7, 3031, 0, -120149, 1, 0, 57008, 57014, 24, 0, 210.00, 47.67, 45.11, 46.80, 2086, 19050, 0
7, 2983, 0, -119447, 1, 0, 57031, 57037, 24, 0, 210.00, 47.67, 45.11, 46.80, 1043, 19050, 0
7, 2983, 0, -118983, 1, 0, 57047, 57053, 24, 0, 210.00, 47.67, 45.11, 46.80, 2396, 19051, 0
7, 2982, 0, -118522, 1, 0, 57063, 57069, 24, 0, 210.00, 47.79, 45.11, 46.92, 1198, 19051, 0
7, 3006, 0, -118007, 1, 0, 57081, 57088, 24, 0, 210.00, 47.79, 45.11, 46.80, 2265, 19052, 0
7, 3016, 0, -117568, 1, 0, 57097, 57104, 24, 0, 210.65, 47.79, 45.11, 46.80, 1132, 19052, 0
7, 2978, 0, -117160, 1, 0, 57113, 57120, 24, 0, 210.00, 47.67, 45.11, 46.80, 2441, 19053, 0
7, 2926, 0, -116621, 1, 0, 57136, 57142, 24, 0, 210.00, 47.79, 45.11, 46.80, 1220, 19053, 0
7, 2954, 0, -116245, 1, 0, 57152, 57158, 24, 0, 210.00, 47.67, 45.11, 46.80, 2485, 19054, 0
7, 2926, 0, -115912, 1, 0, 57168, 57174, 24, 0, 210.00, 47.79, 45.11, 46.80, 1242, 19054, 0
7, 2933, 0, -115593, 1, 0, 57184, 57190, 24, 0, 210.00, 47.79, 45.11, 46.80, 621, 19054, 0
7, 2915, 0, -115219, 1, 0, 57204, 57210, 24, 0, 210.00, 47.67, 45.11, 46.80, 1810, 19055, 0
7, 2918, 0, -114788, 1, 0, 57232, 57238, 24, 0, 210.00, 47.79, 45.23, 46.80, 1976, 19056, 0
0, 2886, -9, -114497, 0, 0, 57248, 57256, 24, 727378, 203.55, 47.79, 45.11, 46.92, 988, 19056, 0
0, 2993, -11, -115084, 0, 0, 57259, 57267, 24, 0, 210.00, 47.92, 45.11, 46.80, 494, 19056, 0
7, 3163, 0, -116420, 1, 0, 57277, 57284, 24, 0, 210.00, 47.79, 45.11, 46.80, 200247, 19176, 0
7, 3030, 0, -117768, 1, 0, 57293, 57300, 24, 0, 210.00, 47.67, 45.11, 46.92, 100123, 19176, 0
7, 2878, 0, -118886, 1, 0, 57310, 57316, 24, 0, 210.00, 47.79, 45.11, 46.80, 51826, 19177, 0
7, 2896, 0, -120126, 1, 0, 57332, 57338, 24, 0, 210.00, 47.79, 45.11, 46.80, 25913, 19177, 0
7, 2875, 0, -120776, 1, 0, 57348, 57354, 24, 0, 210.65, 47.79, 45.11, 46.80, 14831, 19178, 0
7, 2865, 0, -121248, 1, 0, 57364, 57370, 24, 0, 210.00, 47.79, 45.11, 46.80, 7415, 19178, 0
7, 2817, 0, -121519, 1, 0, 57380, 57386, 24, 0, 210.00, 47.67, 45.11, 46.80, 3707, 19178, 0
7, 2840, 0, -121654, 1, 0, 57400, 57406, 24, 0, 210.00, 47.79, 45.11, 46.92, 3353, 19179, 0
7, 2769, 0, -121672, 1, 0, 57423, 57429, 24, 0, 210.00, 47.79, 45.11, 46.80, 1676, 19179, 0
7, 2839, 0, -121671, 1, 0, 57438, 57444, 24, 0, 210.00, 47.79, 45.11, 46.80, 2838, 19180, 0
7, 2783, 0, -121670, 1, 0, 57454, 57460, 24, 0, 210.00, 47.79, 45.11, 46.80, 1419, 19180, 0
7, 2733, 0, -121644, 1, 0, 57470, 57476, 24, 0, 210.00, 47.67, 45.11, 46.80, 2584, 19181, 0
7, 2815, 0, -121643, 1, 0, 57486, 57492, 24, 0, 210.00, 47.79, 45.11, 46.80, 1292, 19181, 0
7, 2856, 0, -121626, 1, 0, 57506, 57512, 24, 0, 210.00, 47.79, 45.11, 46.80, 2146, 19182, 0
7, 2905, 0, -121573, 1, 0, 57524, 57530, 24, 0, 210.00, 47.79, 45.11, 46.80, 1073, 19182, 0
7, 2837, 0, -121456, 1, 0, 57540, 57546, 24, 0, 210.00, 47.79, 45.11, 46.80, 536, 19182, 0
7, 2867, 0, -121309, 1, 0, 57556, 57562, 24, 0, 210.00, 47.79, 45.11, 46.92, 2143, 19183, 0
7, 2949, 0, -121021, 1, 0, 57574, 57580, 24, 0, 210.00, 47.79, 45.11, 46.80, 1071, 19183, 0
7, 2987, 0, -120674, 1, 0, 57590, 57596, 24, 0, 210.65, 47.79, 45.11, 46.92, 2410, 19184, 0
7, 3103, 0, -120175, 1, 0, 57608, 57614, 24, 0, 210.00, 47.79, 45.11, 46.80, 1205, 19184, 0
7, 3085, 0, -119615, 1, 0, 57624, 57630, 24, 0, 210.00, 47.79, 45.11, 46.80, 2477, 19185, 0
7, 3216, 0, -118593, 1, 0, 57646, 57653, 24, 0, 210.00, 47.79, 45.11, 46.80, 1238, 19185, 0
7, 3150, 0, -117424, 1, 0, 57667, 57673, 24, 0, 210.65, 47.79, 45.11, 46.80, 2047, 19186, 0
7, 3228, 0, -116071, 1, 0, 57687, 57693, 24, 0, 210.00, 47.79, 45.11, 46.80, 1023, 19186, 0
0, 3267, -15, -114336, 0, 0, 57707, 57715, 23, 3958901, 210.00, 47.79, 45.11, 46.92, 2011, 19187, 0
0, 3369, -16, -115208, 0, 0, 57718, 57726, 23, 104567, 210.00, 47.79, 45.71, 46.80, 1005, 19187, 0
7, 3406, 0, -117272, 1, 0, 57738, 57744, 24, 0, 210.00, 47.79, 45.11, 46.80, 42503, 19215, 0
7, 3407, 0, -118904, 1, 0, 57754, 57760, 24, 0, 210.00, 47.79, 45.11, 46.80, 178751, 19299, 0
7, 3374, 0, -120215, 1, 0, 57774, 57780, 24, 0, 210.00, 47.79, 45.11, 46.80, 89375, 19299, 0
7, 3391, 0, -120662, 1, 0, 57794, 57801, 24, 0, 210.65, 47.79, 45.11, 46.80, 46187, 19300, 0
7, 3355, 0, -120321, 1, 0, 57817, 57823, 24, 0, 210.00, 47.79, 45.11, 46.92, 24398, 19301, 0
7, 3339, 0, -119703, 1, 0, 57833, 57839, 24, 0, 210.65, 47.79, 45.11, 46.80, 12199, 19301, 0
7, 3417, 0, -118837, 1, 0, 57849, 57855, 24, 0, 210.00, 47.79, 45.11, 46.80, 6099, 19301, 0
7, 3341, 0, -117471, 1, 0, 57868, 57874, 24, 0, 210.00, 47.79, 45.11, 46.80, 4628, 19302, 0
7, 3375, 0, -116086, 1, 0, 57884, 57890, 24, 0, 210.00, 47.79, 45.23, 46.80, 2314, 19302, 0
0, 3370, -16, -114377, 0, 0, 57900, 57907, 24, 4211121, 210.00, 48.55, 45.11, 46.80, 3032, 19303, 0
7, 3546, 0, -117162, 1, 0, 57924, 57930, 23, 0, 210.00, 47.92, 45.11, 46.68, 1516, 19303, 0
7, 3435, 0, -119601, 1, 0, 57940, 57946, 24, 0, 210.00, 47.67, 45.11, 46.80, 2633, 19304, 0
7, 3400, 0, -121520, 1, 0, 57956, 57962, 24, 0, 210.65, 47.79, 45.11, 46.92, 1316, 19304, 0
7, 3423, 0, -123024, 1, 0, 57974, 57981, 24, 0, 210.00, 47.79, 45.11, 46.80, 2324, 19305, 0
7, 3395, 0, -123732, 1, 0, 57990, 57996, 24, 0, 210.00, 47.79, 45.11, 46.80, 1162, 19305, 0
7, 3383, 0, -123910, 1, 0, 58008, 58015, 24, 0, 210.00, 47.79, 45.23, 46.80, 2247, 19306, 0
7, 3353, 0, -123755, 1, 0, 58024, 58031, 24, 0, 210.65, 47.79, 45.23, 46.92, 1123, 19306, 0
7, 3260, 0, -123349, 1, 0, 58041, 58047, 24, 0, 210.00, 47.92, 45.23, 46.80, 2326, 19307, 0
7, 3335, 0, -122569, 1, 0, 58059, 58065, 24, 0, 210.00, 47.79, 45.23, 46.80, 1163, 19307, 0
7, 3329, 0, -121717, 1, 0, 58075, 58081, 24, 0, 210.00, 47.92, 45.23, 46.80, 581, 19307, 0
7, 3322, 0, -120215, 1, 0, 58097, 58103, 24, 0, 210.00, 47.79, 45.11, 46.80, 1654, 19308, 0
7, 3384, 0, -118720, 1, 0, 58115, 58122, 24, 0, 210.65, 47.79, 45.11, 46.92, 2493, 19309, 0
7, 3354, 0, -117297, 1, 0, 58131, 58137, 24, 0, 210.65, 47.79, 45.11, 46.80, 1246, 19309, 0
7, 3333, 0, -115308, 1, 0, 58152, 58158, 24, 0, 210.00, 47.79, 45.11, 46.80, 2052, 19310, 0
0, 3371, -16, -113118, 0, 0, 58172, 58180, 23, 3968468, 210.00, 47.79, 45.11, 46.19, 1026, 19310, 0
0, 3452, -18, -114048, 0, 0, 58183, 58191, 23, 0, 210.00, 47.92, 45.47, 46.80, 513, 19310, 0
7, 3495, 0, -116636, 1, 0, 58204, 58210, 24, 0, 210.00, 47.79, 45.11, 46.80, 185970, 19440, 0
7, 3486, 0, -119289, 1, 0, 58224, 58230, 24, 0, 210.00, 47.92, 45.11, 46.80, 92985, 19440, 0
7, 3430, 0, -121228, 1, 0, 58244, 58250, 24, 0, 210.00, 47.79, 45.11, 46.92, 47992, 19441, 0
7, 3419, 0, -122454, 1, 0, 58264, 58270, 24, 0, 210.65, 47.92, 45.11, 46.80, 25496, 19442, 0
7, 3380, 0, -123000, 1, 0, 58284, 58290, 24, 0, 210.00, 47.79, 45.11, 46.92, 12748, 19442, 0
7, 3394, 0, -122776, 1, 0, 58304, 58311, 24, 0, 210.65, 47.92, 45.11, 46.92, 7874, 19443, 0
7, 3295, 0, -122391, 1, 0, 58320, 58326, 24, 0, 210.00, 47.92, 45.11, 46.80, 3937, 19443, 0
7, 3412, 0, -121699, 1, 0, 58337, 58344, 24, 0, 210.65, 47.79, 45.23, 46.92, 3733, 19444, 0
7, 3389, 0, -120900, 1, 0, 58353, 58360, 24, 0, 210.65, 47.79, 45.11, 46.80, 1866, 19444, 0
7, 3335, 0, -119965, 1, 0, 58369, 58375, 24, 0, 210.00, 47.79, 45.11, 46.92, 933, 19444, 0
7, 3353, 0, -118714, 1, 0, 58387, 58393, 24, 0, 210.65, 47.79, 45.11, 46.80, 2133, 19445, 0
7, 3338, 0, -117517, 1, 0, 58403, 58409, 24, 0, 210.00, 47.79, 45.23, 46.92, 1066, 19445, 0
7, 3339, 0, -115894, 1, 0, 58423, 58429, 24, 0, 210.65, 47.79, 45.23, 46.92, 2033, 19446, 0
7, 3353, 0, -114530, 1, 0, 58439, 58445, 24, 0, 210.65, 47.92, 45.11, 46.80, 1016, 19446, 0
0, 3418, -17, -112803, 0, 0, 58457, 58465, 24, 3899563, 210.00, 47.79, 45.11, 46.92, 2174, 19447, 0
0, 3383, -16, -113609, 0, 0, 58468, 58476, 23, 0, 210.65, 46.31, 45.11, 46.80, 1087, 19447, 0
0, 3414, -17, -115773, 0, 0, 58487, 58495, 23, 0, 210.65, 47.79, 45.23, 46.92, 191596, 19568, 0
7, 3428, 0, -118024, 1, 0, 58507, 58513, 24, 0, 210.65, 47.79, 45.11, 46.80, 95798, 19568, 0
7, 3434, 0, -120591, 1, 0, 58529, 58536, 24, 0, 210.00, 47.92, 45.11, 46.80, 49262, 19569, 0
7, 3340, 0, -122287, 1, 0, 58550, 58556, 24, 0, 210.00, 47.79, 45.11, 46.80, 24631, 19569, 0
7, 3374, 0, -123296, 1, 0, 58570, 58576, 24, 0, 210.00, 47.79, 45.23, 46.92, 13815, 19570, 0
7, 3374, 0, -123670, 1, 0, 58590, 58596, 24, 0, 210.00, 47.79, 45.11, 46.80, 8407, 19571, 0
7, 3317, 0, -123332, 1, 0, 58613, 58619, 24, 0, 210.65, 47.79, 45.11, 46.68, 4203, 19571, 0
7, 3320, 0, -122895, 1, 0, 58629, 58635, 24, 0, 210.00, 47.79, 45.23, 46.80, 3976, 19572, 0
7, 3322, 0, -122296, 1, 0, 58645, 58651, 24, 0, 210.65, 47.79, 45.23, 46.80, 1988, 19572, 0
7, 3408, 0, -121544, 1, 0, 58661, 58667, 24, 0, 210.65, 47.92, 45.23, 46.92, 2869, 19573, 0
7, 3408, 0, -120436, 1, 0, 58681, 58687, 24, 0, 210.65, 47.79, 45.11, 46.92, 1434, 19573, 0
7, 3408, 0, -119176, 1, 0, 58701, 58708, 24, 0, 210.65, 47.79, 45.23, 46.80, 2217, 19574, 0
7, 3364, 0, -117654, 1, 0, 58724, 58731, 24, 0, 210.65, 47.79, 45.11, 46.80, 1108, 19574, 0
7, 3386, 0, -116460, 1, 0, 58740, 58747, 24, 0, 210.65, 47.79, 45.23, 46.80, 2429, 19575, 0
7, 3355, 0, -115258, 1, 0, 58756, 58762, 24, 0, 210.00, 47.79, 45.11, 46.92, 1214, 19575, 0
0, 3360, -16, -113944, 0, 0, 58772, 58780, 23, 3813626, 210.65, 48.94, 45.23, 46.80, 2482, 19576, 0
0, 3384, -17, -114833, 0, 0, 58783, 58791, 23, 0, 210.00, 47.79, 45.11, 46.92, 1241, 19576, 0
7, 3461, 0, -117426, 1, 0, 58804, 58811, 24, 0, 210.00, 47.79, 45.11, 46.92, 620, 19576, 0
7, 3403, 0, -119990, 1, 0, 58825, 58831, 24, 0, 210.65, 47.79, 45.11, 46.80, 76024, 19629, 0
7, 3371, 0, -121913, 1, 0, 58845, 58851, 24, 0, 210.00, 47.79, 45.23, 46.80, 39512, 19630, 0
7, 3390, 0, -123240, 1, 0, 58865, 58871, 24, 0, 210.65, 47.79, 45.11, 46.80, 19756, 19630, 0
7, 3365, 0, -123888, 1, 0, 58885, 58892, 24, 0, 210.65, 47.79, 45.23, 46.80, 11378, 19631, 0
7, 3370, 0, -124011, 1, 0, 58905, 58912, 24, 0, 210.65, 47.79, 45.23, 46.80, 5689, 19631, 0
7, 3330, 0, -123877, 1, 0, 58928, 58935, 24, 0, 210.65, 47.79, 45.23, 46.80, 4148, 19632, 0
7, 3229, 0, -123624, 1, 0, 58945, 58951, 24, 0, 210.65, 47.79, 45.23, 46.80, 2074, 19632, 0
7, 3276, 0, -123126, 1, 0, 58961, 58967, 24, 0, 210.65, 47.79, 45.23, 46.92, 2912, 19633, 0
7, 3291, 0, -122323, 1, 0, 58981, 58987, 24, 0, 210.00, 47.79, 45.23, 46.92, 1456, 19633, 0
7, 3323, 0, -120914, 1, 0, 59006, 59013, 24, 0, 210.65, 47.79, 45.11, 46.92, 1928, 19634, 0
7, 3236, 0, -119558, 1, 0, 59027, 59033, 24, 0, 210.65, 47.79, 45.11, 46.92, 2392, 19635, 0
7, 3307, 0, -117915, 1, 0, 59049, 59055, 24, 0, 210.65, 47.79, 45.23, 46.80, 1196, 19635, 0
7, 3294, 0, -116628, 1, 0, 59065, 59071, 24, 0, 210.65, 47.79, 45.11, 46.92, 2473, 19636, 0
7, 3309, 0, -115309, 1, 0, 59081, 59087, 24, 0, 210.65, 47.79, 45.23, 46.92, 1236, 19636, 0
0, 3273, -15, -113894, 0, 0, 59097, 59105, 24, 3300958, 210.65, 47.92, 45.11, 47.05, 618, 19636, 0
0, 3310, -15, -114794, 0, 0, 59108, 59116, 23, 0, 210.65, 47.79, 45.11, 46.92, 3036, 19637, 0
7, 3392, 0, -116919, 1, 0, 59129, 59135, 24, 0, 210.00, 47.79, 45.11, 46.80, 1518, 19637, 0
7, 3349, 0, -118999, 1, 0, 59149, 59155, 24, 0, 210.65, 47.92, 45.23, 46.80, 2259, 19638, 0
7, 3328, 0, -120521, 1, 0, 59169, 59175, 24, 0, 210.00, 47.92, 45.11, 46.80, 1129, 19638, 0
7, 3317, 0, -121518, 1, 0, 59189, 59195, 24, 0, 210.00, 47.92, 45.23, 46.80, 2064, 19639, 0
7, 3295, 0, -121982, 1, 0, 59209, 59215, 24, 0, 210.65, 47.79, 45.11, 46.92, 2532, 19640, 0
